module,name,title,description,type,format,constraints.maxLength,constraints.enum,constraints.pattern,constraints.maximum,constraints.minimum,encodings,ordered,missingValues,trueValues,falseValues,repo_link,standardsMappings.type,standardsMappings.label,standardsMappings.url,standardsMappings.source,standardsMappings.id,relatedConcepts.type,relatedConcepts.label,relatedConcepts.url,relatedConcepts.source,relatedConcepts.id,univarStats.median,univarStats.mean,univarStats.std,univarStats.min,univarStats.max,univarStats.mode,univarStats.count,univarStats.twentyFifthPercentile,univarStats.seventyFifthPercentile,univarStats.categoricalMarginals.name,univarStats.categoricalMarginals.count
baseline_interview,bl_tlfb6,6. Cocaine or crack?,Time Line Follow-Back (TLFB): 6. Cocaine or crack?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb6a,6a. Date of last use,Time Line Follow-Back (TLFB): 6a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb7,7. Heroin?,Time Line Follow-Back (TLFB): 7. Heroin?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb7a,7a. Date of last use,Time Line Follow-Back (TLFB): 7a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb8,8. Methamphetamine?,Time Line Follow-Back (TLFB): 8. Methamphetamine?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb8a,8a. Date of last use,Time Line Follow-Back (TLFB): 8a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb9,9. Hallucinogens?,Time Line Follow-Back (TLFB): 9. Hallucinogens?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb9a,9a. Date of last use,Time Line Follow-Back (TLFB): 9a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb10,10. Inhalants?,Time Line Follow-Back (TLFB): 10. Inhalants?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb10a,10a. Date of last use,Time Line Follow-Back (TLFB): 10a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb11,11. Kratom?,Time Line Follow-Back (TLFB): 11. Kratom?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb11a,11a. Date of last use,Time Line Follow-Back (TLFB): 11a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb12,12. Prescription pain relievers also known as opioids?,Time Line Follow-Back (TLFB): 12. Prescription pain relievers also known as opioids?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb12a,12a. Date of last use,Time Line Follow-Back (TLFB): 12a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb13,13. Prescription tranquilizers or sedatives?,Time Line Follow-Back (TLFB): 13. Prescription tranquilizers or sedatives?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb13a,13a. Date of last use,Time Line Follow-Back (TLFB): 13a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb14,14. Prescription stimulants?,Time Line Follow-Back (TLFB): 14. Prescription stimulants?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb14a,14a. Date of last use,Time Line Follow-Back (TLFB): 14a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb15,"15. Buprenorphine (Suboxone, Subutex, Zubsolv, etc.)","Time Line Follow-Back (TLFB): 15. Buprenorphine (Suboxone, Subutex, Zubsolv, etc.)",integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb15a,15a. Date of last use,Time Line Follow-Back (TLFB): 15a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb16,16. Other medications?,Time Line Follow-Back (TLFB): 16. Other medications?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb16_other1,16. Other medication (specify):,Time Line Follow-Back (TLFB): 16. Other medication (specify):,string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb16a,16a. Date of last use,Time Line Follow-Back (TLFB): 16a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb17,17. Other medications?,Time Line Follow-Back (TLFB): 17. Other medications?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb17_other,17. Other medication (specify):,Time Line Follow-Back (TLFB): 17. Other medication (specify):,string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_tlfb17a_2,17a. Date of last use,Time Line Follow-Back (TLFB): 17a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_legal1,"1. Was this treatment episode prompted or suggested by the criminal justice system (judge, probation/parole, officer, etc.?)","Legal Status Questions: 1. Was this treatment episode prompted or suggested by the criminal justice system (judge, probation/parole, officer, etc.?)",integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_legal2,2. Are you currently on probation or parole?,Legal Status Questions: 2. Are you currently on probation or parole?,integer,,,1|2|3|9,,,,"1=Yes, probation|2=Yes, parole|3=No|9=Missing",,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_legal3,"3. How many times in your life were you arrested, regardless of the charge?","Legal Status Questions: 3. How many times in your life were you arrested, regardless of the charge?",integer,,,0|1|2|3|4|5|9,,,,0=None|1=1 or 2 times|2=3 to 5 times|3=6 to 10 times|4=11 to 15 times|5=16 or more times|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_legal3a,"3a. In your life, were you ever high or under the influence of drugs or alcohol at a time when you did things that led to your arrest(s)?","Legal Status Questions: 3a. In your life, were you ever high or under the influence of drugs or alcohol at a time when you did things that led to your arrest(s)?",integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_legal4,"4. In your life, have you ever spent time in jail or prison, even for just one night?","Legal Status Questions: 4. In your life, have you ever spent time in jail or prison, even for just one night?",integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_legal4a,"4a. In the last 12 months, how much time have you spent in jail or prison? [DAYS]","Legal Status Questions: 4a. In the last 12 months, how much time have you spent in jail or prison? [DAYS]",string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_legal5,"5. Are you presently awaiting charges, trial, or sentencing on any charges?","Legal Status Questions: 5. Are you presently awaiting charges, trial, or sentencing on any charges?",integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_treatment_utility1___1,Bl_Treatment_Utility1: LIFETIME Yes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 1. Narcotics or Cocaine Anonymous (NA, CA), Alcoholics Anonymous (AA) or any 12-step based  meeting?[choice=LIFETIME Yes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_treatment_utility1___2,Bl_Treatment_Utility1: LIFETIMEEVERNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 1. Narcotics or Cocaine Anonymous (NA, CA), Alcoholics Anonymous (AA) or any 12-step based  meeting?[choice=LIFETIMEEVERNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_treatment_utility1___5,Bl_Treatment_Utility1: LIFETIMEMissing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 1. Narcotics or Cocaine Anonymous (NA, CA), Alcoholics Anonymous (AA) or any 12-step based  meeting?[choice=LIFETIMEMissing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_treatment_utility1___3,Bl_Treatment_Utility1: LAST 12 MONTHSYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 1. Narcotics or Cocaine Anonymous (NA, CA), Alcoholics Anonymous (AA) or any 12-step based  meeting?[choice=LAST 12 MONTHSYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_treatment_utility1___4,Bl_Treatment_Utility1: LAST 12 MONTHSNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 1. Narcotics or Cocaine Anonymous (NA, CA), Alcoholics Anonymous (AA) or any 12-step based  meeting?[choice=LAST 12 MONTHSNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_treatment_utility1___6,Bl_Treatment_Utility1: LAST 12 MONTHSMissing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 1. Narcotics or Cocaine Anonymous (NA, CA), Alcoholics Anonymous (AA) or any 12-step based  meeting?[choice=LAST 12 MONTHSMissing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_treatment_utility2___1,Bl_Treatment_Utility2: LIFETIME Yes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 2. Social Service agency?[choice=LIFETIME Yes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_treatment_utility2___2,Bl_Treatment_Utility2: LIFETIMEEVERNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 2. Social Service agency?[choice=LIFETIMEEVERNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_treatment_utility2___5,Bl_Treatment_Utility2: LIFETIMEMissing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 2. Social Service agency?[choice=LIFETIMEMissing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_treatment_utility2___3,Bl_Treatment_Utility2: LAST 12 MONTHSYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 2. Social Service agency?[choice=LAST 12 MONTHSYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_treatment_utility2___4,Bl_Treatment_Utility2: LAST 12 MONTHSNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 2. Social Service agency?[choice=LAST 12 MONTHSNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_treatment_utility2___6,Bl_Treatment_Utility2: LAST 12 MONTHSMissing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 2. Social Service agency?[choice=LAST 12 MONTHSMissing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_treatment_utility3a___1,Bl_Treatment_Utility3A: LIFETIME Yes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 3a. Mental Health clinic for substance use services?[choice=LIFETIME Yes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_interview,bl_treatment_utility3a___2,Bl_Treatment_Utility3A: LIFETIMEEVERNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 3a. Mental Health clinic for substance use services?[choice=LIFETIMEEVERNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
