schemaVersion,section,name,title,description,type,format,constraints.required,constraints.maxLength,constraints.enum,constraints.pattern,constraints.maximum,constraints.minimum,enumLabels,enumOrdered,missingValues,trueValues,falseValues,custom,standardsMappings[0].instrument.url,standardsMappings[0].instrument.source,standardsMappings[0].instrument.title,standardsMappings[0].instrument.id,standardsMappings[0].item.url,standardsMappings[0].item.source,standardsMappings[0].item.id,relatedConcepts[0].url,relatedConcepts[0].title,relatedConcepts[0].source,relatedConcepts[0].id
0.3.2,scope_medical_and_substance_use_disorder_history,ever_drug_use___4,Ever_Drug_Use: Heroin,"The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: Have you EVER, even once, used any of the following drugs? Please select all that apply.[choice=Heroin]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,ever_drug_use___5,Ever_Drug_Use: Fentanyl or other synthetic opioids,"The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: Have you EVER, even once, used any of the following drugs? Please select all that apply.[choice=Fentanyl or other synthetic opioids]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,ever_drug_use___6,Ever_Drug_Use: Cocaine,"The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: Have you EVER, even once, used any of the following drugs? Please select all that apply.[choice=Cocaine]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,ever_drug_use___7,Ever_Drug_Use: 'Crack',"The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: Have you EVER, even once, used any of the following drugs? Please select all that apply.[choice='Crack']",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,ever_drug_use___8,"Ever_Drug_Use: Hallucinogens, such as PCP, LSD, MDMA, ecstasy, molly, ketamine, mescaline, DMT, psilocybin, or salvia","The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: Have you EVER, even once, used any of the following drugs? Please select all that apply.[choice=Hallucinogens, such as PCP, LSD, MDMA, ecstasy, molly, ketamine, mescaline, DMT, psilocybin, or salvia]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,ever_drug_use___9,Ever_Drug_Use: Methamphetamine,"The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: Have you EVER, even once, used any of the following drugs? Please select all that apply.[choice=Methamphetamine]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,ever_drug_use___10,"Ever_Drug_Use: Prescription sedatives, such as sleeping pills, Ambien, or barbiturates (phenobarbital) that were NOT prescribed to you","The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: Have you EVER, even once, used any of the following drugs? Please select all that apply.[choice=Prescription sedatives, such as sleeping pills, Ambien, or barbiturates (phenobarbital) that were NOT prescribed to you]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,ever_drug_use___11,"Ever_Drug_Use: Benzodiazepines, such as Valium, Xanax, diazepam, or Ativan that were NOT prescribed to you","The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: Have you EVER, even once, used any of the following drugs? Please select all that apply.[choice=Benzodiazepines, such as Valium, Xanax, diazepam, or Ativan that were NOT prescribed to you]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,ever_drug_use___12,"Ever_Drug_Use: Other drugs, including cough medicines, GHB, xylazine, or Tranq","The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: Have you EVER, even once, used any of the following drugs? Please select all that apply.[choice=Other drugs, including cough medicines, GHB, xylazine, or Tranq]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,rxopioid_age_first_use,How old were you the FIRST TIME you used prescription pain relievers that were not prescribed to you?,"The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: How old were you the FIRST TIME you used prescription pain relievers that were not prescribed to you?",integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,rxopioid_last_use,When was the LAST TIME you used prescription pain relievers that were not prescribed to you?,"The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: When was the LAST TIME you used prescription pain relievers that were not prescribed to you?",integer,,,,1|2|3,,,,1=Within the last 30 days|2=More than 30 days ago but within the past 12 months|3=More than 12 months ago,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,rxopioid_num_days,What is your best estimate of the number of days you used prescription pain relievers not prescribed to you in the last 30 days?,"The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: What is your best estimate of the number of days you used prescription pain relievers not prescribed to you in the last 30 days?",integer,,,,1|2|3|4|5|6,,,,1=1 or 2 days|2=3 to 5 days|3=6 to 9 days|4=10 to 19 days|5=20 to 29 days|6=All 30 days,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,rxstimulant_age_first_use,How old were you the FIRST TIME you used prescription stimulants that were not prescribed to you?,"The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: How old were you the FIRST TIME you used prescription stimulants that were not prescribed to you?",integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,rxstimulant_last_use,When was the LAST TIME you used prescription stimulants not prescribed to you?,"The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: When was the LAST TIME you used prescription stimulants not prescribed to you?",integer,,,,1|2|3,,,,1=Within the last 30 days|2=More than 30 days ago but within the past 12 months|3=More than 12 months ago,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,rxstimulant_num_days,What is your best estimate of the number of days you used prescription stimulants not prescribed to you in the last 30 days?,"The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: What is your best estimate of the number of days you used prescription stimulants not prescribed to you in the last 30 days?",integer,,,,1|2|3|4|5|6,,,,1=1 or 2 days|2=3 to 5 days|3=6 to 9 days|4=10 to 19 days|5=20 to 29 days|6=All 30 days,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,cannabinoid_age_first_use,"How old were you the FIRST TIME you used cannabinoids such as marijuana, CBD, hemp, cannabis products, THC, or synthetic drugs like K2/spice?","The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: How old were you the FIRST TIME you used cannabinoids such as marijuana, CBD, hemp, cannabis products, THC, or synthetic drugs like K2/spice?",integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,cannabinoid_last_use,"When was the LAST TIME you used cannabinoids such as marijuana, CBD, hemp, cannabis products, THC, or synthetic drugs like K2/spice?","The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: When was the LAST TIME you used cannabinoids such as marijuana, CBD, hemp, cannabis products, THC, or synthetic drugs like K2/spice?",integer,,,,1|2|3,,,,1=Within the last 30 days|2=More than 30 days ago but within the past 12 months|3=More than 12 months ago,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,cannabinoid_num_days,"What is your best estimate of the number of days you used cannabinoids such as marijuana, CBD, hemp, cannabis products, THC, or synthetic drugs like K2/spice in the last 30 days?","The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: What is your best estimate of the number of days you used cannabinoids such as marijuana, CBD, hemp, cannabis products, THC, or synthetic drugs like K2/spice in the last 30 days?",integer,,,,1|2|3|4|5|6,,,,1=1 or 2 days|2=3 to 5 days|3=6 to 9 days|4=10 to 19 days|5=20 to 29 days|6=All 30 days,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,heroin_age_first_use,How old were you the FIRST TIME you used heroin?,"The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: How old were you the FIRST TIME you used heroin?",integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,heroin_last_use,When was the LAST TIME you used heroin?,"The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: When was the LAST TIME you used heroin?",integer,,,,1|2|3,,,,1=Within the last 30 days|2=More than 30 days ago but within the past 12 months|3=More than 12 months ago,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,heroin_num_days,What is your best estimate of the number of days you used heroin in the last 30 days?,"The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: What is your best estimate of the number of days you used heroin in the last 30 days?",integer,,,,1|2|3|4|5|6,,,,1=1 or 2 days|2=3 to 5 days|3=6 to 9 days|4=10 to 19 days|5=20 to 29 days|6=All 30 days,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,fentanyl_age_first_use,How old were you the FIRST TIME you used fentanyl or other synthetic opioids?,"The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: How old were you the FIRST TIME you used fentanyl or other synthetic opioids?",integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,fentanyl_last_use,When was the LAST TIME you used fentanyl or other synthetic opioids?,"The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: When was the LAST TIME you used fentanyl or other synthetic opioids?",integer,,,,1|2|3,,,,1=Within the last 30 days|2=More than 30 days ago but within the past 12 months|3=More than 12 months ago,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,fentanyl_num_days,What is your best estimate of the number of days you used fentanyl or other synthetic opioids in the last 30 days?,"The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: What is your best estimate of the number of days you used fentanyl or other synthetic opioids in the last 30 days?",integer,,,,1|2|3|4|5|6,,,,1=1 or 2 days|2=3 to 5 days|3=6 to 9 days|4=10 to 19 days|5=20 to 29 days|6=All 30 days,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,cocaine_age_first_use,How old were you the FIRST TIME you used cocaine?,"The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: How old were you the FIRST TIME you used cocaine?",integer,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,cocaine_last_use,When was the LAST TIME you used cocaine?,"The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: When was the LAST TIME you used cocaine?",integer,,,,1|2|3,,,,1=Within the last 30 days|2=More than 30 days ago but within the past 12 months|3=More than 12 months ago,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,cocaine_num_days,What is your best estimate of the number of days you used cocaine in the last 30 days?,"The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: What is your best estimate of the number of days you used cocaine in the last 30 days?",integer,,,,1|2|3|4|5|6,,,,1=1 or 2 days|2=3 to 5 days|3=6 to 9 days|4=10 to 19 days|5=20 to 29 days|6=All 30 days,,,,,,,,,,,,,,,,
0.3.2,scope_medical_and_substance_use_disorder_history,crack_age_first_use,How old were you the FIRST TIME you used 'crack'?,"The following questions will ask you about drugs you have taken in the past, whether prescribed or not. Questions about any current medication for opioid use disorder will be asked by the research coordinator.: How old were you the FIRST TIME you used 'crack'?",integer,,,,,,,,,,,,,,,,,,,,,,,,
